order_date,product,category,quantity,total_sales,unit_price,channel,payment_mode,event_type,store,city
2026-04-24,Butter Naan,Breads,2,94.5,45,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-24,Butter Chicken,Main Course,1,302.4,320,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-24,Dal Makhani,Main Course,3,693.0,220,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-24,Chicken Biryani,Biryani,2,546.0,260,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-24,Masala Chai,Beverages,2,84.0,40,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-24,Garlic Naan,Breads,1,57.75,55,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-24,Seekh Kebab,Starters,3,882.0,280,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-24,Chicken 65,Starters,1,252.0,240,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-24,Chicken 65,Starters,1,226.8,240,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-24,Butter Naan,Breads,1,47.25,45,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-24,Tandoori Roti,Breads,2,63.0,30,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-24,Paneer Tikka,Starters,1,273.0,260,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-24,Samosa (2pc),Starters,1,63.0,60,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-24,Butter Naan,Breads,1,47.25,45,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-24,Papad,Sides,1,31.5,30,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-24,Chicken 65,Starters,2,504.0,240,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Papad,Sides,1,31.5,30,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Mutton Biryani,Biryani,2,571.2,340,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Veg Biryani,Biryani,1,154.35,210,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Garlic Naan,Breads,1,57.75,55,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Samosa (2pc),Starters,1,63.0,60,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Coke,Beverages,1,63.0,60,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Naan,Breads,1,47.25,45,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Chicken,Main Course,1,302.4,320,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Chicken 65,Starters,1,252.0,240,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Mango Lassi,Beverages,1,94.5,90,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Gulab Jamun (2pc),Desserts,1,94.5,90,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Coke,Beverages,1,63.0,60,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Chicken 65,Starters,1,226.8,240,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Tikka,Starters,1,273.0,260,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Butter Masala,Main Course,1,264.6,280,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Chicken,Main Course,2,672.0,320,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Naan,Breads,1,47.25,45,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Tikka,Starters,1,273.0,260,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Chicken,Main Course,1,336.0,320,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Tikka,Starters,1,273.0,260,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Sweet Lassi,Beverages,1,84.0,80,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Sweet Lassi,Beverages,1,84.0,80,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Naan,Breads,1,47.25,45,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Naan,Breads,-1,-47.25,45,Swiggy,Card,Refund,Spice Route Kitchen,Kolkata
2026-04-25,Masala Chai,Beverages,-2,-84.0,40,Swiggy,Card,Refund,Spice Route Kitchen,Kolkata
2026-04-25,Coke,Beverages,1,56.7,60,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Dal Makhani,Main Course,3,693.0,220,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Sweet Lassi,Beverages,1,84.0,80,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Mutton Biryani,Biryani,2,642.6,340,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Masala Chai,Beverages,1,42.0,40,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Tandoori Roti,Breads,1,25.2,30,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Butter Masala,Main Course,1,294.0,280,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Naan,Breads,3,141.75,45,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Mutton Biryani,Biryani,1,357.0,340,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Chicken Biryani,Biryani,1,191.1,260,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Chicken Biryani,Biryani,1,218.4,260,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Garlic Naan,Breads,2,115.5,55,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Chicken Biryani,Biryani,1,273.0,260,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Dal Makhani,Main Course,1,231.0,220,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Samosa (2pc),Starters,3,151.2,60,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Coke,Beverages,1,50.4,60,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Samosa (2pc),Starters,1,63.0,60,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Chicken Biryani,Biryani,1,273.0,260,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Coke,Beverages,1,56.7,60,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Gulab Jamun (2pc),Desserts,1,94.5,90,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Veg Biryani,Biryani,2,441.0,210,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Tikka,Starters,2,491.4,260,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Tandoori Roti,Breads,2,63.0,30,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Gulab Jamun (2pc),Desserts,2,189.0,90,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Tandoori Roti,Breads,1,31.5,30,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Mutton Biryani,Biryani,2,714.0,340,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Dal Makhani,Main Course,1,231.0,220,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Garlic Naan,Breads,2,115.5,55,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Coke,Beverages,1,63.0,60,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Dal Makhani,Main Course,1,231.0,220,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Samosa (2pc),Starters,1,63.0,60,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Garlic Naan,Breads,1,51.98,55,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Tikka,Starters,1,273.0,260,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Naan,Breads,3,113.4,45,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Garlic Naan,Breads,1,57.75,55,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Gulab Jamun (2pc),Desserts,1,94.5,90,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Naan,Breads,2,94.5,45,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Veg Biryani,Biryani,1,220.5,210,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Seekh Kebab,Starters,2,588.0,280,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Mango Lassi,Beverages,1,94.5,90,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Chicken Biryani,Biryani,1,273.0,260,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Garlic Naan,Breads,2,115.5,55,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Naan,Breads,1,47.25,45,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Tandoori Roti,Breads,1,31.5,30,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Chicken,Main Course,1,336.0,320,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Tikka,Starters,1,273.0,260,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Coke,Beverages,1,63.0,60,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Masala Chai,Beverages,3,126.0,40,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Naan,Breads,1,47.25,45,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Dal Makhani,Main Course,1,231.0,220,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Tikka,Starters,1,191.1,260,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Samosa (2pc),Starters,1,63.0,60,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Chicken Biryani,Biryani,1,273.0,260,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Coke,Beverages,1,44.1,60,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Chicken 65,Starters,3,756.0,240,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Tikka,Starters,2,546.0,260,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Samosa (2pc),Starters,2,126.0,60,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Garlic Naan,Breads,1,51.98,55,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Tikka,Starters,1,273.0,260,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Seekh Kebab,Starters,1,264.6,280,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Chicken,Main Course,1,336.0,320,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Masala Chai,Beverages,1,42.0,40,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Chicken,Main Course,2,672.0,320,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Naan,Breads,1,42.52,45,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Samosa (2pc),Starters,2,100.8,60,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Naan,Breads,1,47.25,45,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Chicken,Main Course,1,302.4,320,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Chicken,Main Course,2,604.8,320,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Veg Biryani,Biryani,1,220.5,210,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Naan,Breads,3,141.75,45,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Tikka,Starters,2,546.0,260,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Butter Masala,Main Course,2,529.2,280,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Tikka,Starters,1,245.7,260,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Masala Chai,Beverages,1,42.0,40,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Butter Masala,Main Course,1,235.2,280,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Tikka,Starters,1,273.0,260,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Masala Chai,Beverages,3,126.0,40,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Sweet Lassi,Beverages,1,84.0,80,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Butter Masala,Main Course,1,294.0,280,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Garlic Naan,Breads,3,173.25,55,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Chicken 65,Starters,1,252.0,240,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Mango Lassi,Beverages,1,66.15,90,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Tandoori Roti,Breads,3,94.5,30,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Sweet Lassi,Beverages,1,84.0,80,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Tikka,Starters,1,273.0,260,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Butter Masala,Main Course,2,588.0,280,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Masala Chai,Beverages,1,42.0,40,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Naan,Breads,1,47.25,45,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Chicken 65,Starters,2,504.0,240,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Chicken,Main Course,1,336.0,320,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Tandoori Roti,Breads,2,63.0,30,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Tandoori Roti,Breads,1,31.5,30,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Tikka,Starters,1,245.7,260,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Masala Chai,Beverages,1,42.0,40,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Tandoori Roti,Breads,1,25.2,30,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Gulab Jamun (2pc),Desserts,1,94.5,90,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Naan,Breads,1,47.25,45,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Mutton Biryani,Biryani,1,357.0,340,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Masala Chai,Beverages,1,42.0,40,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Samosa (2pc),Starters,3,189.0,60,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Butter Masala,Main Course,2,588.0,280,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Butter Masala,Main Course,1,294.0,280,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Butter Masala,Main Course,2,588.0,280,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Papad,Sides,1,28.35,30,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Veg Biryani,Biryani,1,220.5,210,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Mango Lassi,Beverages,1,94.5,90,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Tandoori Roti,Breads,1,31.5,30,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Seekh Kebab,Starters,2,588.0,280,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Chicken 65,Starters,1,252.0,240,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Mutton Biryani,Biryani,1,357.0,340,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Mango Lassi,Beverages,1,94.5,90,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Samosa (2pc),Starters,1,63.0,60,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Naan,Breads,2,94.5,45,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Tikka,Starters,1,273.0,260,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Tandoori Roti,Breads,1,31.5,30,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Seekh Kebab,Starters,1,294.0,280,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Dal Makhani,Main Course,1,231.0,220,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Naan,Breads,1,42.52,45,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Chicken 65,Starters,2,403.2,240,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Butter Masala,Main Course,2,588.0,280,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Butter Naan,Breads,1,47.25,45,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Mutton Biryani,Biryani,2,714.0,340,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Butter Masala,Main Course,2,588.0,280,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Chicken 65,Starters,2,352.8,240,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Garlic Naan,Breads,1,57.75,55,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Chicken Biryani,Biryani,1,273.0,260,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Paneer Butter Masala,Main Course,1,294.0,280,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-25,Masala Chai,Beverages,2,84.0,40,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Butter Naan,Breads,1,47.25,45,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Chicken Biryani,Biryani,1,273.0,260,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Dal Makhani,Main Course,1,231.0,220,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Tandoori Roti,Breads,1,31.5,30,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Chicken Biryani,Biryani,2,546.0,260,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Sweet Lassi,Beverages,1,84.0,80,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Samosa (2pc),Starters,1,63.0,60,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Paneer Butter Masala,Main Course,2,588.0,280,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Masala Chai,Beverages,1,42.0,40,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Masala Chai,Beverages,1,42.0,40,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Chicken Biryani,Biryani,1,273.0,260,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Chicken Biryani,Biryani,1,273.0,260,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Butter Naan,Breads,1,47.25,45,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Mutton Biryani,Biryani,1,357.0,340,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Papad,Sides,1,31.5,30,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Chicken 65,Starters,2,504.0,240,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Rasmalai (2pc),Desserts,2,231.0,110,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Butter Chicken,Main Course,2,672.0,320,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Paneer Butter Masala,Main Course,2,588.0,280,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Coke,Beverages,1,63.0,60,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Tandoori Roti,Breads,3,94.5,30,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Sweet Lassi,Beverages,1,84.0,80,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Coke,Beverages,2,126.0,60,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Mango Lassi,Beverages,1,94.5,90,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Masala Chai,Beverages,1,42.0,40,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Garlic Naan,Breads,3,173.25,55,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Chicken Biryani,Biryani,1,245.7,260,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Butter Naan,Breads,1,42.52,45,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Paneer Butter Masala,Main Course,2,588.0,280,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Mutton Biryani,Biryani,2,714.0,340,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Dal Makhani,Main Course,1,231.0,220,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Samosa (2pc),Starters,3,170.1,60,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Garlic Naan,Breads,1,57.75,55,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Paneer Tikka,Starters,2,436.8,260,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Paneer Tikka,Starters,3,737.1,260,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Mutton Biryani,Biryani,1,249.9,340,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Garlic Naan,Breads,2,103.95,55,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Gulab Jamun (2pc),Desserts,1,94.5,90,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Masala Chai,Beverages,1,42.0,40,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Tandoori Roti,Breads,1,28.35,30,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Papad,Sides,1,22.05,30,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Samosa (2pc),Starters,3,189.0,60,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Chicken 65,Starters,1,176.4,240,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Tandoori Roti,Breads,1,31.5,30,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Chicken Biryani,Biryani,1,273.0,260,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Butter Chicken,Main Course,1,336.0,320,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Masala Chai,Beverages,1,33.6,40,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Sweet Lassi,Beverages,1,84.0,80,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Butter Naan,Breads,2,66.15,45,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Chicken 65,Starters,1,226.8,240,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Garlic Naan,Breads,1,57.75,55,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Butter Chicken,Main Course,2,672.0,320,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Sweet Lassi,Beverages,1,84.0,80,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Coke,Beverages,1,63.0,60,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Masala Chai,Beverages,2,84.0,40,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Garlic Naan,Breads,1,57.75,55,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Seekh Kebab,Starters,1,294.0,280,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Butter Naan,Breads,1,47.25,45,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Chicken 65,Starters,2,504.0,240,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Dal Makhani,Main Course,3,623.7,220,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Masala Chai,Beverages,1,42.0,40,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Mango Lassi,Beverages,3,283.5,90,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Butter Naan,Breads,1,47.25,45,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Samosa (2pc),Starters,1,63.0,60,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Mango Lassi,Beverages,3,283.5,90,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Tandoori Roti,Breads,1,31.5,30,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Garlic Naan,Breads,1,57.75,55,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Tandoori Roti,Breads,1,31.5,30,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Butter Naan,Breads,1,37.8,45,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Mango Lassi,Beverages,2,132.3,90,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Butter Chicken,Main Course,2,672.0,320,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Paneer Tikka,Starters,2,546.0,260,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Garlic Naan,Breads,2,115.5,55,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Chicken 65,Starters,2,504.0,240,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-26,Veg Biryani,Biryani,3,661.5,210,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
