order_date,product,category,quantity,total_sales,unit_price,channel,payment_mode,event_type,store,city,discount
2026-06-13,12pc Korean Fried Wings,Fried Chicken,2,52.58,23.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Kimchi Pancake,Sides,1,14.85,13.5,DoorDash Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Sprite,Beverages,1,3.85,3.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,12pc Korean Fried Wings,Fried Chicken,3,78.87,23.9,DoorDash Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Custom Amount,Uncategorized,1,11.0,10.0,DoorDash Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Sprite,Beverages,1,3.85,3.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,12pc Boneless Chicken,Fried Chicken,1,21.91,24.9,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Bibimbap,Rice Bowls,1,19.25,17.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Fries,Sides,2,14.3,6.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,6pc Boneless Chicken,Fried Chicken,1,12.76,14.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Spicy Pork Bowl,Rice Bowls,1,20.79,18.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,18pc Korean Fried Wings,Fried Chicken,1,35.75,32.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,Korean Iced Tea,Beverages,1,4.95,4.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Coke,Beverages,2,6.16,3.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Kimchi Fried Rice,Rice Bowls,1,17.49,15.9,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,6pc Boneless Chicken,Fried Chicken,1,15.95,14.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Kimchi Fried Rice,Rice Bowls,2,34.98,15.9,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Yangnyeom Chicken,Fried Chicken,1,28.6,26.0,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Kimchi Pancake,Sides,1,13.37,13.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,18pc Korean Fried Wings,Fried Chicken,1,32.18,32.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,6pc Boneless Chicken,Fried Chicken,1,15.95,14.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Soju (Fri-Sat),Beverages,1,13.2,12.0,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,Coke,Beverages,2,7.7,3.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Fries,Sides,1,5.72,6.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,12pc Korean Fried Wings,Fried Chicken,2,52.58,23.9,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Sprite,Beverages,3,11.55,3.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Fries,Sides,1,7.15,6.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Tteokbokki,Sides,1,13.75,12.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Korean Iced Tea,Beverages,1,4.46,4.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,6pc Boneless Chicken,Fried Chicken,3,47.85,14.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Soju (Fri-Sat),Beverages,1,11.22,12.0,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-14,Corn Cheese,Sides,1,10.89,9.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-14,TK Boneless Chicken,Fried Chicken,2,62.7,28.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Bulgogi Beef Bowl,Rice Bowls,2,42.9,19.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,TK Boneless Chicken,Fried Chicken,2,62.7,28.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-14,18pc Korean Fried Wings,Fried Chicken,1,30.38,32.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,18pc Korean Fried Wings,Fried Chicken,2,71.5,32.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Bibimbap,Rice Bowls,1,19.25,17.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Coke,Beverages,1,3.85,3.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,TK Boneless Chicken,Fried Chicken,2,62.7,28.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Yangnyeom Chicken,Fried Chicken,1,28.6,26.0,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,12pc Korean Fried Wings,Fried Chicken,1,26.29,23.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-14,Tteokbokki,Sides,2,27.5,12.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,12pc Boneless Chicken,Fried Chicken,2,54.78,24.9,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Kimchi Pancake,Sides,2,29.7,13.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Coke,Beverages,3,11.55,3.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-14,Yangnyeom Chicken,Fried Chicken,2,57.2,26.0,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-14,12pc Korean Fried Wings,Fried Chicken,1,26.29,23.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Coke,Beverages,2,7.7,3.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Korean Iced Tea,Beverages,1,4.95,4.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Tteokbokki,Sides,2,24.75,12.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Kimchi Fried Rice,Rice Bowls,1,17.49,15.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Korean Iced Tea,Beverages,1,4.95,4.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Kimchi Pancake,Sides,1,14.85,13.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Coke,Beverages,1,3.85,3.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-14,Spicy Pork Bowl,Rice Bowls,1,18.71,18.9,DoorDash Pickup,Cash,Payment,Main Branch,Hobart,0.0
2026-06-14,Bibimbap,Rice Bowls,2,38.5,17.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-14,6pc Boneless Chicken,Fried Chicken,1,15.95,14.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,12pc Korean Fried Wings,Fried Chicken,1,26.29,23.9,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Yangnyeom Chicken,Fried Chicken,1,28.6,26.0,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Fries,Sides,2,14.3,6.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Sprite,Beverages,1,3.08,3.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Fries,Sides,1,7.15,6.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Sprite,Beverages,2,7.7,3.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,12pc Korean Fried Wings,Fried Chicken,2,52.58,23.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-14,Bibimbap,Rice Bowls,1,19.25,17.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Bulgogi Beef Bowl,Rice Bowls,3,64.35,19.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Soju (Fri-Sat),Beverages,1,13.2,12.0,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,12pc Boneless Chicken,Fried Chicken,1,21.91,24.9,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Sprite,Beverages,3,11.55,3.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Bulgogi Beef Bowl,Rice Bowls,1,21.45,19.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Custom Amount,Uncategorized,1,11.0,10.0,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,12pc Boneless Chicken,Fried Chicken,2,54.78,24.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Tteokbokki,Sides,1,13.75,12.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Sprite,Beverages,2,7.7,3.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-14,Soju (Fri-Sat),Beverages,2,26.4,12.0,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-14,12pc Boneless Chicken,Fried Chicken,2,54.78,24.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-14,Coke,Beverages,2,7.7,3.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Kimchi Fried Rice,Rice Bowls,1,17.49,15.9,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,6pc Boneless Chicken,Fried Chicken,1,15.95,14.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Korean Iced Tea,Beverages,2,9.9,4.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Corn Cheese,Sides,2,21.78,9.9,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Kimchi Fried Rice,Rice Bowls,1,17.49,15.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-14,Kimchi Fried Rice,Rice Bowls,2,34.98,15.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Fries,Sides,1,7.15,6.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Coke,Beverages,1,3.85,3.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,12pc Korean Fried Wings,Fried Chicken,-1,-26.29,23.9,Register,Cash,Refund,Main Branch,Hobart,0.0
2026-06-14,Corn Cheese,Sides,2,21.78,9.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Yangnyeom Chicken,Fried Chicken,2,57.2,26.0,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-14,Spicy Pork Bowl,Rice Bowls,1,17.68,18.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-14,Kimchi Pancake,Sides,1,14.85,13.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-14,18pc Korean Fried Wings,Fried Chicken,1,35.75,32.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Sprite,Beverages,1,3.85,3.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Bulgogi Beef Bowl,Rice Bowls,2,42.9,19.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,TK Boneless Chicken,Fried Chicken,1,28.21,28.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,12pc Boneless Chicken,Fried Chicken,3,73.95,24.9,Uber Eats Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Bingsu,Desserts,2,26.18,11.9,Uber Eats Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Bingsu,Desserts,2,23.56,11.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-14,Soju (Fri-Sat),Beverages,2,26.4,12.0,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-14,Kimchi Fried Rice,Rice Bowls,2,34.98,15.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-14,12pc Korean Fried Wings,Fried Chicken,1,26.29,23.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Spicy Pork Bowl,Rice Bowls,1,20.79,18.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-14,Spicy Pork Bowl,Rice Bowls,1,20.79,18.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,Bibimbap,Rice Bowls,2,38.5,17.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,Kimchi Pancake,Sides,1,12.63,13.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,Coke,Beverages,1,3.85,3.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,Fries,Sides,1,7.15,6.5,Uber Eats Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,TK Boneless Chicken,Fried Chicken,1,31.35,28.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,18pc Korean Fried Wings,Fried Chicken,2,71.5,32.5,Uber Eats Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,Bulgogi Beef Bowl,Rice Bowls,2,42.9,19.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,Tteokbokki,Sides,1,13.75,12.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,12pc Boneless Chicken,Fried Chicken,1,23.29,24.9,Uber Eats Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,6pc Boneless Chicken,Fried Chicken,2,31.9,14.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,Korean Iced Tea,Beverages,1,4.95,4.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,18pc Korean Fried Wings,Fried Chicken,1,35.75,32.5,DoorDash Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,Corn Cheese,Sides,2,21.78,9.9,DoorDash Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,Kimchi Pancake,Sides,2,29.7,13.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,Sprite,Beverages,1,3.85,3.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,Custom Amount,Uncategorized,2,22.0,10.0,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,18pc Korean Fried Wings,Fried Chicken,1,35.75,32.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,Yangnyeom Chicken,Fried Chicken,2,57.2,26.0,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-15,TK Boneless Chicken,Fried Chicken,1,31.35,28.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,Corn Cheese,Sides,2,21.78,9.9,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,Tteokbokki,Sides,1,13.75,12.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,TK Boneless Chicken,Fried Chicken,2,62.7,28.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,12pc Korean Fried Wings,Fried Chicken,2,52.58,23.9,DoorDash Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,12pc Korean Fried Wings,Fried Chicken,1,26.29,23.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,12pc Boneless Chicken,Fried Chicken,3,65.74,24.9,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,6pc Boneless Chicken,Fried Chicken,2,31.9,14.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,18pc Korean Fried Wings,Fried Chicken,1,35.75,32.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,18pc Korean Fried Wings,Fried Chicken,1,32.18,32.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,Tteokbokki,Sides,1,13.75,12.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,Tteokbokki,Sides,1,11.68,12.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,TK Boneless Chicken,Fried Chicken,1,28.21,28.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,TK Boneless Chicken,Fried Chicken,1,31.35,28.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,Kimchi Fried Rice,Rice Bowls,1,17.49,15.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-15,6pc Boneless Chicken,Fried Chicken,1,14.36,14.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-15,Bulgogi Beef Bowl,Rice Bowls,1,21.45,19.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,Coke,Beverages,2,7.7,3.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,12pc Boneless Chicken,Fried Chicken,2,49.3,24.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,Fries,Sides,1,7.15,6.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,12pc Korean Fried Wings,Fried Chicken,1,26.29,23.9,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,18pc Korean Fried Wings,Fried Chicken,2,71.5,32.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,Bibimbap,Rice Bowls,1,19.25,17.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,Corn Cheese,Sides,1,9.8,9.9,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,TK Boneless Chicken,Fried Chicken,2,62.7,28.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,Bulgogi Beef Bowl,Rice Bowls,1,21.45,19.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,TK Boneless Chicken,Fried Chicken,3,94.05,28.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,18pc Korean Fried Wings,Fried Chicken,1,35.75,32.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,Spicy Pork Bowl,Rice Bowls,1,20.79,18.9,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-15,Tteokbokki,Sides,1,12.37,12.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,Kimchi Fried Rice,Rice Bowls,2,34.98,15.9,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,Coke,Beverages,2,7.7,3.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,Kimchi Fried Rice,Rice Bowls,1,15.74,15.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,12pc Boneless Chicken,Fried Chicken,3,82.17,24.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,Coke,Beverages,1,3.85,3.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,Yangnyeom Chicken,Fried Chicken,1,28.6,26.0,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,Kimchi Pancake,Sides,1,14.85,13.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,Bulgogi Beef Bowl,Rice Bowls,2,38.61,19.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,Fries,Sides,1,7.15,6.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-16,Bibimbap,Rice Bowls,1,19.25,17.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,Kimchi Pancake,Sides,2,29.7,13.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,Sprite,Beverages,2,6.93,3.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,Corn Cheese,Sides,2,21.78,9.9,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,Soju (Fri-Sat),Beverages,3,39.6,12.0,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,Kimchi Pancake,Sides,1,14.85,13.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,6pc Boneless Chicken,Fried Chicken,1,15.95,14.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,Yangnyeom Chicken,Fried Chicken,3,85.8,26.0,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,6pc Boneless Chicken,Fried Chicken,1,15.95,14.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,TK Boneless Chicken,Fried Chicken,2,62.7,28.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-16,Bibimbap,Rice Bowls,2,38.5,17.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,6pc Boneless Chicken,Fried Chicken,1,15.95,14.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-16,18pc Korean Fried Wings,Fried Chicken,1,35.75,32.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,Bulgogi Beef Bowl,Rice Bowls,1,19.31,19.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,TK Boneless Chicken,Fried Chicken,2,62.7,28.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,Korean Iced Tea,Beverages,1,4.95,4.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,Yangnyeom Chicken,Fried Chicken,1,28.6,26.0,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,Spicy Pork Bowl,Rice Bowls,1,20.79,18.9,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,12pc Boneless Chicken,Fried Chicken,1,27.39,24.9,Uber Eats Pickup,Cash,Payment,Main Branch,Hobart,0.0
2026-06-16,TK Boneless Chicken,Fried Chicken,1,31.35,28.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,Coke,Beverages,2,7.7,3.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,12pc Korean Fried Wings,Fried Chicken,1,26.29,23.9,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,Kimchi Fried Rice,Rice Bowls,1,17.49,15.9,Uber Eats Pickup,Cash,Payment,Main Branch,Hobart,0.0
2026-06-16,Soju (Fri-Sat),Beverages,1,13.2,12.0,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,12pc Korean Fried Wings,Fried Chicken,1,23.66,23.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,Korean Iced Tea,Beverages,2,9.9,4.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-16,Kimchi Fried Rice,Rice Bowls,1,17.49,15.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-16,12pc Boneless Chicken,Fried Chicken,2,54.78,24.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-16,12pc Korean Fried Wings,Fried Chicken,2,52.58,23.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-16,Tteokbokki,Sides,2,27.5,12.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-16,Spicy Pork Bowl,Rice Bowls,1,20.79,18.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-16,Fries,Sides,1,7.15,6.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,Corn Cheese,Sides,1,10.89,9.9,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,Tteokbokki,Sides,1,13.75,12.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,Bibimbap,Rice Bowls,1,19.25,17.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,Bingsu,Desserts,1,13.09,11.9,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,Tteokbokki,Sides,2,27.5,12.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,12pc Korean Fried Wings,Fried Chicken,1,26.29,23.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-17,12pc Boneless Chicken,Fried Chicken,2,54.78,24.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,Spicy Pork Bowl,Rice Bowls,1,20.79,18.9,Uber Eats Pickup,Cash,Payment,Main Branch,Hobart,0.0
2026-06-17,Sprite,Beverages,2,7.7,3.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,Corn Cheese,Sides,2,21.78,9.9,Uber Eats Pickup,Cash,Payment,Main Branch,Hobart,0.0
2026-06-17,Fries,Sides,1,7.15,6.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,Kimchi Fried Rice,Rice Bowls,2,34.98,15.9,Uber Eats Pickup,Cash,Payment,Main Branch,Hobart,0.0
2026-06-17,Kimchi Fried Rice,Rice Bowls,3,52.47,15.9,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,Korean Iced Tea,Beverages,1,4.95,4.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,Korean Iced Tea,Beverages,1,4.95,4.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,Kimchi Pancake,Sides,1,14.85,13.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,Bibimbap,Rice Bowls,1,15.4,17.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,TK Boneless Chicken,Fried Chicken,1,31.35,28.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,Bibimbap,Rice Bowls,2,30.8,17.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,Kimchi Fried Rice,Rice Bowls,1,15.74,15.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,TK Boneless Chicken,Fried Chicken,-1,-26.64,28.5,Register,Cash,Refund,Main Branch,Hobart,0.0
2026-06-17,12pc Boneless Chicken,Fried Chicken,1,27.39,24.9,Uber Eats Pickup,Cash,Payment,Main Branch,Hobart,0.0
2026-06-17,12pc Korean Fried Wings,Fried Chicken,1,26.29,23.9,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,Coke,Beverages,2,7.7,3.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,Korean Iced Tea,Beverages,3,14.85,4.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,Fries,Sides,1,6.43,6.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-17,TK Boneless Chicken,Fried Chicken,1,28.21,28.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,Yangnyeom Chicken,Fried Chicken,1,28.6,26.0,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,Spicy Pork Bowl,Rice Bowls,2,41.58,18.9,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,Tteokbokki,Sides,2,27.5,12.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,Fries,Sides,1,5.72,6.5,Uber Eats Pickup,Cash,Payment,Main Branch,Hobart,0.0
2026-06-17,Yangnyeom Chicken,Fried Chicken,1,28.6,26.0,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,Tteokbokki,Sides,1,12.37,12.5,Uber Eats Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,12pc Boneless Chicken,Fried Chicken,1,27.39,24.9,Uber Eats Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,12pc Korean Fried Wings,Fried Chicken,1,26.29,23.9,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,Fries,Sides,1,6.08,6.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-17,Sprite,Beverages,1,3.47,3.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
